symbol,episode_id,entry_date,exit_date,date,first_reference_reclaim_date,flat_bar,reference_price,reference_reclaimed,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-10-28,2022-06-23,97,128.1561857411755,True,162.63999938964844,159.69000244140625,170.15750045776366,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-10-31,2022-06-23,98,128.1561857411755,True,159.25,160.3000030517578,169.54700088500977,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-01,2022-06-23,99,128.1561857411755,True,164.74000549316406,159.5,168.33150100708008,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-02,2022-06-23,100,128.1561857411755,True,157.75,147.75,166.4515007019043,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-03,2022-06-23,101,128.1561857411755,True,146.61000061035156,150.47000122070312,164.52950057983398,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-04,2022-06-23,102,128.1561857411755,True,148.72999572753906,132.30999755859375,162.3900001525879,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-07,2022-06-23,103,128.1561857411755,True,133.4600067138672,129.10000610351562,160.8925003051758,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-08,2022-06-23,104,128.1561857411755,True,130.91000366210938,129.16000366210938,159.67400054931642,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-09,2022-06-23,105,128.1561857411755,False,126.5199966430664,126.26000213623048,158.06050071716308,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-05-27:2022-06-13,2022-05-27,2022-06-13,2022-11-10,2022-06-23,106,128.1561857411755,True,140.10000610351562,145.3800048828125,157.51700096130372,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-22,,1,146.93371989571997,False,142.50999450683594,143.36000061035156,149.58800086975097,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-23,,2,146.93371989571997,False,143.72999572753906,146.4499969482422,148.43800086975097,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-25,,3,146.93371989571997,False,144.6999969482422,144.72000122070312,147.21850090026857,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-28,,4,146.93371989571997,False,143.1999969482422,141.07000732421875,146.2875011444092,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-29,,5,146.93371989571997,False,141.1300048828125,136.55999755859375,145.100500869751,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-11-30,,6,146.93371989571997,False,134.8699951171875,142.89999389648438,144.2705005645752,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-01,2022-12-01,7,146.93371989571997,True,144.50999450683594,154.0399932861328,144.58500022888182,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-02,2022-12-01,8,146.93371989571997,True,149.39999389648438,149.74000549316406,144.5485004425049,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-05,2022-12-01,9,146.93371989571997,False,147.97999572753906,135.6300048828125,144.71450080871583,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-06,2022-12-01,10,146.93371989571997,False,136.02000427246094,136.72999572753906,145.096000289917,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-07,2022-12-01,11,146.93371989571997,False,137.1999969482422,137.41000366210938,145.50850028991698,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-08,2022-12-01,12,146.93371989571997,False,139.27999877929688,142.8699951171875,146.33899993896483,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-09,2022-12-01,13,146.93371989571997,False,142.58999633789062,144.52999877929688,146.29649963378907,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-12,2022-12-01,14,146.93371989571997,True,144.17999267578125,150.8800048828125,145.86999969482423,True,False,True,False,False,False,False,False,1,False,False,2022-12-12,,,0,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-13,2022-12-01,15,146.93371989571997,True,160.0,150.5800018310547,145.50699996948242,False,False,False,False,False,False,False,False,1,False,True,2022-12-12,,,1,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-14,2022-12-01,16,146.93371989571997,True,151.52000427246094,149.1999969482422,144.79249954223633,False,False,False,False,False,False,False,False,1,False,True,2022-12-12,,,2,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-15,2022-12-01,17,146.93371989571997,False,144.3699951171875,142.64999389648438,144.21749954223634,False,False,False,False,False,False,False,False,1,False,True,2022-12-12,,,3,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-16,2022-12-01,18,146.93371989571997,False,142.44000244140625,142.4499969482422,143.95549926757812,False,False,False,False,False,False,False,False,1,False,True,2022-12-12,,,4,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-19,2022-12-01,19,146.93371989571997,False,140.33999633789062,138.10000610351562,143.5504997253418,False,False,False,False,True,False,False,False,1,False,True,,2022-12-12,expired,,False,False,False,False,False,False,True,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-20,2022-12-01,20,146.93371989571997,False,135.0,141.2100067138672,143.55400009155272,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-21,2022-12-01,21,146.93371989571997,False,141.72000122070312,146.75,143.72350006103517,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-22,2022-12-01,22,146.93371989571997,False,143.02999877929688,140.3699951171875,143.41949996948242,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-23,2022-12-01,23,146.93371989571997,False,138.77999877929688,138.49000549316406,143.10800018310547,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-27,2022-12-01,24,146.93371989571997,False,136.33999633789062,137.75999450683594,142.94249954223633,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-28,2022-12-01,25,146.93371989571997,False,137.13999938964844,138.4199981689453,143.0354995727539,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-29,2022-12-01,26,146.93371989571997,False,139.1999969482422,142.3800048828125,143.0095001220703,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2022-12-30,2022-12-01,27,146.93371989571997,False,139.3000030517578,143.5399932861328,142.4845001220703,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-03,2022-12-01,28,146.93371989571997,False,146.47999572753906,135.5,141.77249984741212,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-04,2022-12-01,29,146.93371989571997,False,137.27999877929688,130.44000244140625,141.51299972534179,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-05,2022-12-01,30,146.93371989571997,False,129.3000030517578,121.55999755859376,140.75449981689454,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-06,2022-12-01,31,146.93371989571997,False,122.08999633789062,124.05999755859376,140.08699951171874,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-09,2022-12-01,32,146.93371989571997,False,127.2300033569336,134.42999267578125,139.66499938964844,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-10,2022-12-01,33,146.93371989571997,False,134.86000061035156,137.94000244140625,139.33549957275392,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-11,2022-12-01,34,146.93371989571997,False,138.1999969482422,139.7100067138672,138.77699966430663,True,False,True,False,False,False,False,False,1,False,False,2023-01-11,,,0,False,False,True,False,False,False,False,False
SNOW,SNOW:2022-11-11:2022-11-22,2022-11-11,2022-11-22,2023-01-12,2022-12-01,35,146.93371989571997,False,140.38999938964844,142.13999938964844,138.35499954223633,False,False,False,True,False,True,False,False,1,False,True,,2023-01-11,confirmed,,False,False,False,False,False,False,True,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-02-22,,1,147.91567855862618,False,142.25999450683594,144.97000122070312,156.8025001525879,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-02-23,,2,147.91567855862618,False,145.1699981689453,135.72999572753906,155.9620002746582,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-02-24,2022-02-24,3,147.91567855862618,True,139.86500549316406,156.22999572753906,156.0254997253418,True,True,True,False,False,False,False,False,1,False,False,2022-02-24,,,0,False,False,False,True,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-02-25,2022-02-24,4,147.91567855862618,True,156.02000427246094,151.3300018310547,156.16100006103517,False,False,False,False,False,False,False,False,1,False,True,2022-02-24,,,1,False,False,False,True,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-02-28,2022-02-24,5,147.91567855862618,True,150.97999572753906,153.60000610351562,155.86750030517578,False,False,False,False,False,False,False,False,1,False,True,2022-02-24,,,2,False,False,False,True,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-01,2022-02-24,6,147.91567855862618,True,152.47999572753906,149.52000427246094,154.8770004272461,False,False,False,False,False,False,False,False,1,False,True,2022-02-24,,,3,False,False,False,True,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-02,2022-02-24,7,147.91567855862618,False,149.44000244140625,147.86000061035156,153.63300018310548,False,False,False,False,False,False,False,False,1,False,True,2022-02-24,,,4,False,False,False,True,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-03,2022-02-24,8,147.91567855862618,False,147.89999389648438,141.52000427246094,152.22850036621094,False,False,False,False,True,False,False,False,1,False,True,,2022-02-24,expired,,False,False,False,False,False,False,False,True
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-04,2022-02-24,9,147.91567855862618,False,140.82000732421875,136.4600067138672,150.8540008544922,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-07,2022-02-24,10,147.91567855862618,False,135.1199951171875,126.45999908447266,149.02650108337403,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-08,2022-02-24,11,147.91567855862618,False,125.0,129.27999877929688,147.47700080871581,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-09,2022-02-24,12,147.91567855862618,False,132.0749969482422,142.49000549316406,146.93600120544434,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-10,2022-02-24,13,147.91567855862618,False,139.50999450683594,139.52000427246094,145.71050148010255,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-11,2022-02-24,14,147.91567855862618,False,140.75,138.1999969482422,144.5995014190674,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-14,2022-02-24,15,147.91567855862618,True,140.1999969482422,150.07000732421875,144.0370014190674,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-15,2022-02-24,16,147.91567855862618,True,156.27000427246094,148.1199951171875,144.3195011138916,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-16,2022-02-24,17,147.91567855862618,True,150.0,169.36000061035156,145.23150138854982,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-17,2022-02-24,18,147.91567855862618,True,167.75,168.25999450683594,146.05400123596192,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-18,2022-02-24,19,147.91567855862618,True,171.5800018310547,178.92999267578125,147.6825008392334,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-21,2022-02-24,20,147.91567855862618,True,179.91000366210938,175.3800048828125,149.16450080871581,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-22,2022-02-24,21,147.91567855862618,True,175.3800048828125,186.72000122070312,151.25200080871582,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-23,2022-02-24,22,147.91567855862618,True,184.66000366210935,178.72999572753906,153.40200080871583,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-24,2022-02-24,23,147.91567855862618,True,175.83999633789062,179.67999267578125,154.57450065612792,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-25,2022-02-24,24,147.91567855862618,True,178.25,165.9199981689453,155.30400047302246,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-28,2022-02-24,25,147.91567855862618,True,167.3699951171875,173.0800018310547,156.27800025939942,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-29,2022-02-24,26,147.91567855862618,True,174.07000732421875,180.63999938964844,157.8340000152588,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-30,2022-02-24,27,147.91567855862618,True,182.57000732421875,174.9199981689453,159.18699989318847,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-03-31,2022-02-24,28,147.91567855862618,True,175.22000122070312,172.25999450683594,160.72399940490723,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-01,2022-02-24,29,147.91567855862618,True,173.35000610351562,176.58999633789062,162.7304988861084,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-04,2022-02-24,30,147.91567855862618,True,177.24000549316406,172.5399932861328,165.0344985961914,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-05,2022-02-24,31,147.91567855862618,True,169.25,162.0500030517578,166.67299880981446,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-06,2022-02-24,32,147.91567855862618,True,157.47999572753906,154.6199951171875,167.2794982910156,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-07,2022-02-24,33,147.91567855862618,True,153.1300048828125,159.0,168.25349807739258,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-08,2022-02-24,34,147.91567855862618,True,156.7899932861328,160.83999633789062,169.385498046875,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-11,2022-02-24,35,147.91567855862618,True,156.0,160.0,169.88199768066406,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-12,2022-02-24,36,147.91567855862618,True,158.99000549316406,159.5,170.45099792480468,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-13,2022-02-24,37,147.91567855862618,True,158.3699951171875,169.66000366210938,170.46599807739258,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-14,2022-02-24,38,147.91567855862618,True,168.58999633789062,165.49000549316406,170.32749862670897,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-18,2022-02-24,39,147.91567855862618,True,165.0,154.75,169.1184989929199,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-19,2022-02-24,40,147.91567855862618,True,151.77000427246094,152.72000122070312,167.98549880981446,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-20,2022-02-24,41,147.91567855862618,True,152.97000122070312,150.1199951171875,166.15549850463867,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-21,2022-02-24,42,147.91567855862618,False,149.42999267578125,144.5,164.44399871826172,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-22,2022-02-24,43,147.91567855862618,False,143.22999572753906,140.33999633789062,162.47699890136718,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-25,2022-02-24,44,147.91567855862618,True,139.89999389648438,150.41000366210938,161.70149917602538,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-26,2022-02-24,45,147.91567855862618,False,148.47999572753906,145.7899932861328,160.3369987487793,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-27,2022-02-24,46,147.91567855862618,False,146.08999633789062,142.42999267578125,158.42649841308594,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-28,2022-02-24,47,147.91567855862618,False,143.72999572753906,142.52000427246094,156.8064987182617,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-04-29,2022-02-24,48,147.91567855862618,False,144.47000122070312,134.41000366210938,154.91399917602538,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-02,2022-02-24,49,147.91567855862618,False,134.8699951171875,142.0800018310547,153.1884994506836,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-03,2022-02-24,50,147.91567855862618,False,141.92999267578125,146.5399932861328,151.88849945068358,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-04,2022-02-24,51,147.91567855862618,True,153.47999572753906,155.0500030517578,151.5384994506836,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-05,2022-02-24,52,147.91567855862618,False,151.8699951171875,142.02000427246094,150.90849990844725,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-06,2022-02-24,53,147.91567855862618,False,139.6999969482422,134.39999389648438,149.6784996032715,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-09,2022-02-24,54,147.91567855862618,False,132.7899932861328,135.8000030517578,148.42649993896484,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-10,2022-02-24,55,147.91567855862618,False,137.39999389648438,132.32000732421875,147.0425003051758,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-11,2022-02-24,56,147.91567855862618,False,130.74000549316406,123.43000030517578,145.23900032043457,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-12,2022-02-24,57,147.91567855862618,False,120.5999984741211,130.1699981689453,143.26450004577637,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-13,2022-02-24,58,147.91567855862618,False,132.30999755859375,137.91000366210938,141.88549995422363,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-16,2022-02-24,59,147.91567855862618,False,135.8699951171875,136.25999450683594,140.96099967956542,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
MRNA,MRNA:2022-02-16:2022-02-22,2022-02-16,2022-02-22,2022-05-17,2022-02-24,60,147.91567855862618,False,137.52000427246094,142.27999877929688,140.43899955749512,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False
