symbol,date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,source_trusted
TQQQ,2026-08-20,70.83000183105469,70.4800033569336,70.18100013732911,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-06-10,50,,False,False,False,False,True
TQQQ,2026-08-21,71.69999694824219,71.16999816894531,70.53950004577636,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-06-10,51,,False,False,False,False,True
TQQQ,2026-08-24,70.0,69.01000213623047,70.82000007629395,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-06-10,52,,False,False,False,False,True
TQQQ,2026-08-25,70.41999816894531,70.2699966430664,71.25549983978271,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-06-10,53,,False,False,False,False,True
TQQQ,2026-08-26,69.55999755859375,70.47000122070312,71.89149990081788,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-06-10,54,,False,False,False,False,True
MSFT,2025-08-27,502.0,506.739990234375,518.0079986572266,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,1,,False,False,False,False,False
MSFT,2025-08-28,507.0899963378906,509.6400146484375,516.8149993896484,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,2,,False,False,False,False,False
MSFT,2025-08-29,508.6600036621094,506.69000244140625,515.9440002441406,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,3,,False,False,False,False,False
MSFT,2025-09-02,500.4700012207031,505.1199951171875,514.4179992675781,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,4,,False,False,False,False,False
MSFT,2025-09-03,503.7900085449219,505.3500061035156,513.297999572754,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,5,,False,False,False,False,False
MSFT,2025-09-04,504.2999877929687,507.9700012207031,512.4494995117187,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,6,,False,False,False,False,False
MSFT,2025-09-05,509.0700073242187,495.0,511.1574981689453,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,7,,False,False,False,False,False
MSFT,2025-09-08,498.1099853515625,498.2000122070313,509.9654998779297,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,8,,False,False,False,False,False
MSFT,2025-09-09,501.4299926757813,498.4100036621094,508.79749908447263,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,9,,False,False,False,False,False
MSFT,2025-09-10,502.9800109863281,500.3699951171875,507.35399932861327,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,10,,False,False,False,False,False
MSFT,2025-09-11,502.25,501.010009765625,506.37549896240233,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,11,,False,False,False,False,False
MSFT,2025-09-12,506.6499938964844,509.8999938964844,505.7464996337891,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,12,,False,False,False,False,False
MSFT,2025-09-15,508.7900085449219,515.3599853515625,505.50599975585936,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,13,,False,False,False,False,False
MSFT,2025-09-16,516.8800048828125,509.0400085449219,505.1030014038086,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,14,,False,False,False,False,False
MSFT,2025-09-17,510.6199951171875,510.0199890136719,505.1155014038086,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,15,,False,False,False,False,False
MSFT,2025-09-18,511.489990234375,508.4500122070313,505.252001953125,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,16,,False,False,False,False,False
MSFT,2025-09-19,510.55999755859375,517.9299926757812,505.93650207519534,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,17,,False,False,False,False,False
MSFT,2025-09-22,515.5900268554688,514.4500122070312,506.2975021362305,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,18,,False,False,False,False,False
MSFT,2025-09-23,513.7999877929688,509.2300109863281,506.54600219726564,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,19,,False,False,False,False,False
MSFT,2025-09-24,510.3800048828125,510.1499938964844,506.9515014648438,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,20,,False,False,False,False,False
MSFT,2025-09-25,508.2999877929687,507.0299987792969,506.9660018920898,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,21,,False,False,False,False,False
MSFT,2025-09-26,510.05999755859375,511.4599914550781,507.0570007324219,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,22,,False,False,False,False,False
MSFT,2025-09-29,511.5,514.5999755859375,507.45249938964844,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,23,,False,False,False,False,False
MSFT,2025-09-30,513.239990234375,517.9500122070312,508.0940002441406,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,24,,False,False,False,False,False
MSFT,2025-10-01,514.7999877929688,519.7100219726562,508.81200103759767,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,25,,False,False,False,False,False
MSFT,2025-10-02,517.6400146484375,515.739990234375,509.20050048828125,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,26,,False,False,False,False,False
MSFT,2025-10-03,517.0999755859375,517.3499755859375,510.3179992675781,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,27,,False,False,False,False,False
MSFT,2025-10-06,518.6099853515625,528.5700073242188,511.8364990234375,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,28,,False,False,False,False,False
MSFT,2025-10-07,528.2899780273438,523.97998046875,513.1149978637695,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,29,,False,False,False,False,False
MSFT,2025-10-08,523.280029296875,524.8499755859375,514.338996887207,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,30,,False,False,False,False,False
MSFT,2025-10-09,522.3400268554688,522.4000244140625,515.4084976196289,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,31,,False,False,False,False,False
MSFT,2025-10-10,519.6400146484375,510.9599914550781,515.4614974975586,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,32,,False,False,False,False,False
MSFT,2025-10-13,516.4099731445312,514.0499877929688,515.3959976196289,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,33,,False,False,False,False,False
MSFT,2025-10-14,510.2300109863281,513.5700073242188,515.6224975585938,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,34,,False,False,False,False,False
MSFT,2025-10-15,514.9600219726562,513.4299926757812,515.7929977416992,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,35,,False,False,False,False,False
MSFT,2025-10-16,512.5800170898438,511.6099853515625,515.9509963989258,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,36,,False,False,False,False,False
MSFT,2025-10-17,509.0400085449219,513.5800170898438,515.7334976196289,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,37,,False,False,False,False,False
MSFT,2025-10-20,514.6099853515625,516.7899780273438,515.8504959106446,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,38,,False,False,False,False,False
MSFT,2025-10-21,517.5,517.6599731445312,516.2719940185547,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,39,,False,False,False,False,False
MSFT,2025-10-22,521.1500244140625,520.5399780273438,516.7914932250976,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,40,,False,False,False,False,False
MSFT,2025-10-23,522.4600219726562,520.5599975585938,517.4679931640625,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,41,,False,False,False,False,False
MSFT,2025-10-24,522.7899780273438,523.6099853515625,518.0754928588867,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,42,,False,False,False,False,False
MSFT,2025-10-27,531.780029296875,531.52001953125,518.9214950561524,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,43,,False,False,False,False,False
MSFT,2025-10-28,550.0,542.0700073242188,520.1274948120117,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,44,,False,False,False,False,False
MSFT,2025-10-29,544.9400024414062,541.5499877929688,521.2194931030274,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,45,,False,False,False,False,False
MSFT,2025-10-30,530.47998046875,525.760009765625,521.7204940795898,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,46,,False,False,False,False,False
MSFT,2025-10-31,528.8800048828125,517.8099975585938,521.7434951782227,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,47,,False,False,False,False,False
MSFT,2025-11-03,519.8099975585938,517.030029296875,521.1664962768555,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,48,,False,False,False,False,False
MSFT,2025-11-04,511.760009765625,514.3300170898438,520.6839981079102,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,49,,False,False,False,False,False
MSFT,2025-11-05,513.2999877929688,507.1600036621094,519.7994995117188,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,50,,False,False,False,False,False
MSFT,2025-11-06,505.6600036621094,497.1000061035156,518.5344985961914,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,51,,False,False,False,False,False
MSFT,2025-11-07,496.9500122070313,496.8200073242187,517.8274993896484,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,52,,False,False,False,False,False
MSFT,2025-11-10,500.0400085449219,506.0,517.425,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,53,,False,False,False,False,False
MSFT,2025-11-11,504.7999877929687,508.6799926757813,517.1804992675782,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,54,,False,False,False,False,False
MSFT,2025-11-12,509.3599853515625,511.1400146484375,517.0660003662109,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,55,,False,False,False,False,False
MSFT,2025-11-13,510.30999755859375,503.2900085449219,516.6500015258789,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,56,,False,False,False,False,False
MSFT,2025-11-14,498.2300109863281,510.1799926757813,516.4800003051757,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,57,,False,False,False,False,False
MSFT,2025-11-17,508.4500122070313,507.489990234375,516.0150009155274,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,58,,False,False,False,False,False
MSFT,2025-11-18,495.3699951171875,493.7900085449219,514.8215026855469,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,59,,False,False,False,False,False
MSFT,2025-11-19,490.1000061035156,487.1199951171875,513.150503540039,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,60,,False,False,False,False,False
MSFT,2025-11-20,492.7099914550781,478.4299926757813,511.04400329589845,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,61,,False,False,False,False,False
MSFT,2025-11-21,478.5,472.1199951171875,508.46950378417966,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,62,,False,False,False,False,False
MSFT,2025-11-24,475.0,474.0,505.5935028076172,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,63,,False,False,False,False,False
MSFT,2025-11-25,474.0700073242187,476.989990234375,502.339501953125,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,64,,False,False,False,False,False
MSFT,2025-11-26,486.30999755859375,485.5,499.53700256347656,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,65,,False,False,False,False,False
MSFT,2025-11-28,487.6000061035156,492.010009765625,497.84950256347656,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,66,,False,False,False,False,False
MSFT,2025-12-01,488.44000244140625,486.739990234375,496.29600219726564,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,67,,False,False,False,False,False
MSFT,2025-12-02,486.7200012207031,490.0,494.9445007324219,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,68,,False,False,False,False,False
MSFT,2025-12-03,476.3200073242187,477.7300109863281,493.11450042724607,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,69,,False,False,False,False,False
MSFT,2025-12-04,479.760009765625,480.8399963378906,491.79850006103516,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,70,,False,False,False,False,False
MSFT,2025-12-05,482.5199890136719,483.1600036621094,491.1014999389648,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,71,,False,False,False,False,False
MSFT,2025-12-08,484.8900146484375,491.0199890136719,490.8114990234375,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,72,,False,False,False,False,False
MSFT,2025-12-09,489.1000061035156,492.0199890136719,490.1124984741211,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,73,,False,False,False,False,False
MSFT,2025-12-10,484.0299987792969,478.55999755859375,488.6064987182617,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,74,,False,False,False,False,False
MSFT,2025-12-11,476.6300048828125,483.4700012207031,487.222998046875,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,75,,False,False,False,False,False
MSFT,2025-12-12,479.8200073242187,478.5299987792969,485.98499755859376,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,76,,False,False,False,False,False
MSFT,2025-12-15,480.1000061035156,474.8200073242187,484.2169982910156,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,77,,False,False,False,False,False
MSFT,2025-12-16,471.9100036621094,476.3900146484375,482.66199951171876,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,78,,False,False,False,False,False
MSFT,2025-12-17,476.9100036621094,476.1199951171875,481.778498840332,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,79,,False,False,False,False,False
MSFT,2025-12-18,478.19000244140625,483.9800109863281,481.6214996337891,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,80,,False,False,False,False,False
MSFT,2025-12-19,487.3599853515625,485.9200134277344,481.9960006713867,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,81,,False,False,False,False,False
MSFT,2025-12-22,486.1199951171875,484.9200134277344,482.63600158691406,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,82,,False,False,False,False,False
MSFT,2025-12-23,484.9800109863281,486.8500061035156,483.2785018920898,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,83,,False,False,False,False,False
MSFT,2025-12-24,485.6799926757813,488.0199890136719,483.8300018310547,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,84,,False,False,False,False,False
MSFT,2025-12-26,486.7099914550781,487.7099914550781,483.9405014038086,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,85,,False,False,False,False,False
MSFT,2025-12-29,484.8599853515625,487.1000061035156,483.69500122070315,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,86,,False,False,False,False,False
MSFT,2025-12-30,485.9299926757813,487.4800109863281,483.7320022583008,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,87,,False,False,False,False,False
MSFT,2025-12-31,487.8399963378906,483.6199951171875,483.41300201416016,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,88,,False,False,False,False,False
MSFT,2026-01-02,484.3900146484375,472.94000244140625,483.1735015869141,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,89,,False,False,False,False,False
MSFT,2026-01-05,474.05999755859375,472.8500061035156,482.7740020751953,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,90,,False,False,False,False,False
MSFT,2026-01-06,473.7999877929687,478.510009765625,482.54150238037107,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,91,,False,False,False,False,False
MSFT,2026-01-07,479.760009765625,483.4700012207031,482.1640029907227,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,92,,False,False,False,False,False
MSFT,2026-01-08,481.239990234375,478.1099853515625,481.4685028076172,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,93,,False,False,False,False,False
MSFT,2026-01-09,474.05999755859375,479.2799987792969,481.50450286865237,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,94,,False,False,False,False,False
MSFT,2026-01-12,476.6700134277344,477.1799926757813,481.19000244140625,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,95,,False,False,False,False,False
MSFT,2026-01-13,474.6799926757813,470.6700134277344,480.7970031738281,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,96,,False,False,False,False,False
MSFT,2026-01-14,466.4599914550781,459.3800048828125,480.02500305175784,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,97,,False,False,False,False,False
MSFT,2026-01-15,464.1199951171875,456.6600036621094,479.0385025024414,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,98,,False,False,False,False,False
MSFT,2026-01-16,457.8299865722656,459.8599853515625,478.22550201416016,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,99,,False,False,False,False,False
MSFT,2026-01-20,451.2200012207031,454.5199890136719,476.7525009155273,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,100,,False,False,False,False,False
MSFT,2026-01-21,452.6000061035156,444.1099853515625,474.66199951171876,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,101,,False,False,False,False,False
MSFT,2026-01-22,447.6199951171875,451.1400146484375,472.9729995727539,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,102,,False,False,False,False,False
MSFT,2026-01-23,451.8699951171875,465.9500122070313,471.92799987792966,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,103,,False,False,False,False,False
MSFT,2026-01-26,465.30999755859375,470.2799987792969,471.04100036621094,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,104,,False,False,False,False,False
MSFT,2026-01-27,473.7000122070313,480.5799865722656,470.6845001220703,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,105,,False,False,False,False,False
MSFT,2026-01-28,483.2099914550781,481.6300048828125,470.41100006103517,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,106,,False,False,False,False,False
MSFT,2026-01-29,439.989990234375,433.5,467.7119995117188,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,107,,False,False,False,False,False
MSFT,2026-01-30,439.1700134277344,430.2900085449219,465.04550018310545,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,108,,False,False,False,False,False
MSFT,2026-02-02,430.239990234375,423.3699951171875,462.5669998168945,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,109,,False,False,False,False,False
MSFT,2026-02-03,422.010009765625,411.2099914550781,459.48499908447263,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,110,,False,False,False,False,False
MSFT,2026-02-04,411.0,414.19000244140625,456.26899871826174,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,111,,False,False,False,False,False
MSFT,2026-02-05,407.44000244140625,393.6700134277344,451.7789993286133,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,112,,False,False,False,False,False
MSFT,2026-02-06,399.1700134277344,401.1400146484375,447.93050079345704,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,113,,False,False,False,False,False
MSFT,2026-02-09,404.8500061035156,413.6000061035156,444.646501159668,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,114,,False,False,False,False,False
MSFT,2026-02-10,419.6199951171875,413.2699890136719,441.4510009765625,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,115,,False,False,False,False,False
MSFT,2026-02-11,416.1799926757813,404.3699951171875,438.13600006103513,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,116,,False,False,False,False,False
MSFT,2026-02-12,405.0,401.8399963378906,435.2589996337891,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2025-08-27,117,,False,False,False,False,False
