symbol,episode_id,date,expiry_date,first_recovery_date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,setup_high,bars_after_expiry,above_high,above_mid,both,recovered,first_recovery_today
YINN,YINN:2026-03-16,2026-06-01,2026-03-23,2026-04-17,29.899999618530273,30.239999771118164,33.43849992752075,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,65,,False,False,False,False,36.61000061035156,48,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-02,2026-03-23,2026-04-17,33.040000915527344,32.869998931884766,33.37699995040894,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,66,,False,False,False,False,36.61000061035156,49,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-03,2026-03-23,2026-04-17,31.18000030517578,30.65999984741211,33.214499950408936,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,67,,False,False,False,False,36.61000061035156,50,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-04,2026-03-23,2026-04-17,30.959999084472656,30.5,32.90349988937378,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,68,,False,False,False,False,36.61000061035156,51,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-05,2026-03-23,2026-04-17,30.0,28.559999465942383,32.53699989318848,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,69,,False,False,False,False,36.61000061035156,52,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-08,2026-03-23,2026-04-17,29.18000030517578,28.40999984741211,32.159499931335446,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,70,,False,False,False,False,36.61000061035156,53,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-09,2026-03-23,2026-04-17,29.13999938964844,28.40999984741211,31.75049991607666,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,71,,False,False,False,False,36.61000061035156,54,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-10,2026-03-23,2026-04-17,28.829999923706055,28.510000228881836,31.36599988937378,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,72,,False,False,False,False,36.61000061035156,55,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-11,2026-03-23,2026-04-17,27.719999313354492,28.88999938964844,30.867499828338623,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,73,,False,False,False,False,36.61000061035156,56,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-12,2026-03-23,2026-04-17,29.920000076293945,29.780000686645508,30.56649990081787,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,74,,False,False,False,False,36.61000061035156,57,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-15,2026-03-23,2026-04-17,30.280000686645508,30.030000686645508,30.426499843597412,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,75,,False,False,False,False,36.61000061035156,58,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-16,2026-03-23,2026-04-17,28.420000076293945,28.600000381469727,30.226999855041505,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,76,,False,False,False,False,36.61000061035156,59,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-17,2026-03-23,2026-04-17,27.549999237060547,26.399999618530273,29.90049982070923,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,77,,False,False,False,False,36.61000061035156,60,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-18,2026-03-23,2026-04-17,25.850000381469727,25.559999465942383,29.537499809265135,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,78,,False,False,False,False,36.61000061035156,61,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-22,2026-03-23,2026-04-17,25.84000015258789,25.84000015258789,29.239499855041505,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,79,,False,False,False,False,36.61000061035156,62,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-23,2026-03-23,2026-04-17,24.059999465942383,24.25,28.910999870300294,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,80,,False,False,False,False,36.61000061035156,63,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-24,2026-03-23,2026-04-17,23.209999084472656,23.200000762939453,28.50299987792969,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,81,,False,False,False,False,36.61000061035156,64,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-25,2026-03-23,2026-04-17,22.049999237060547,21.719999313354492,28.073499870300292,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,82,,False,False,False,False,36.61000061035156,65,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-26,2026-03-23,2026-04-17,20.700000762939453,21.450000762939453,27.672999954223634,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,83,,False,False,False,False,36.61000061035156,66,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-29,2026-03-23,2026-04-17,21.75,21.719999313354492,27.279999923706054,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,84,,False,False,False,False,36.61000061035156,67,False,False,False,True,False
YINN,YINN:2026-03-16,2026-06-30,2026-03-23,2026-04-17,21.469999313354492,21.469999313354492,26.841499900817873,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,85,,False,False,False,False,36.61000061035156,68,False,False,False,True,False
YINN,YINN:2026-03-16,2026-07-01,2026-03-23,2026-04-17,21.149999618530273,22.270000457763672,26.311499977111815,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,86,,False,False,False,False,36.61000061035156,69,False,False,False,True,False
YINN,YINN:2026-03-16,2026-07-02,2026-03-23,2026-04-17,22.270000457763672,22.079999923706055,25.882499980926514,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,87,,False,False,False,False,36.61000061035156,70,False,False,False,True,False
YINN,YINN:2026-03-16,2026-07-06,2026-03-23,2026-04-17,23.0,23.299999237060547,25.52249994277954,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,88,,False,False,False,False,36.61000061035156,71,False,False,False,True,False
YINN,YINN:2026-03-16,2026-07-07,2026-03-23,2026-04-17,23.36000061035156,23.260000228881836,25.257499980926514,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,89,,False,False,False,False,36.61000061035156,72,False,False,False,True,False
YINN,YINN:2026-03-16,2026-07-08,2026-03-23,2026-04-17,25.31999969482422,25.290000915527344,25.101500034332275,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,90,,False,False,False,False,36.61000061035156,73,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-09,2026-03-23,2026-04-17,24.8700008392334,25.209999084472656,24.941499996185303,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,91,,False,False,False,False,36.61000061035156,74,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-10,2026-03-23,2026-04-17,25.299999237060547,25.36000061035156,24.78400001525879,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,92,,False,False,False,False,36.61000061035156,75,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-13,2026-03-23,2026-04-17,25.549999237060547,25.25,24.602000045776368,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,93,,False,False,False,False,36.61000061035156,76,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-14,2026-03-23,2026-04-17,26.399999618530273,25.959999084472656,24.410999965667724,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,94,,False,False,False,False,36.61000061035156,77,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-15,2026-03-23,2026-04-17,27.0,27.13999938964844,24.26649990081787,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,95,,False,False,False,False,36.61000061035156,78,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-16,2026-03-23,2026-04-17,28.030000686645508,27.719999313354492,24.22249984741211,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,96,,False,False,False,False,36.61000061035156,79,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-17,2026-03-23,2026-04-17,26.260000228881836,26.790000915527344,24.241999912261964,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,97,,False,False,False,False,36.61000061035156,80,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-20,2026-03-23,2026-04-17,28.950000762939453,28.88999938964844,24.408499908447265,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,98,,False,False,False,False,36.61000061035156,81,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-21,2026-03-23,2026-04-17,28.420000076293945,27.8700008392334,24.50999994277954,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,99,,False,False,False,False,36.61000061035156,82,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-22,2026-03-23,2026-04-17,27.690000534057617,27.38999938964844,24.666999912261964,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,100,,False,False,False,False,36.61000061035156,83,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-23,2026-03-23,2026-04-17,27.93000030517578,27.40999984741211,24.877499866485596,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,101,,False,False,False,False,36.61000061035156,84,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-24,2026-03-23,2026-04-17,27.520000457763672,27.700000762939453,25.176499938964845,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,102,,False,False,False,False,36.61000061035156,85,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-27,2026-03-23,2026-04-17,28.8700008392334,29.34000015258789,25.570999908447266,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,103,,False,False,False,False,36.61000061035156,86,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-28,2026-03-23,2026-04-17,29.68000030517578,30.25,25.99749994277954,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,104,,False,False,False,False,36.61000061035156,87,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-29,2026-03-23,2026-04-17,31.010000228881836,31.450000762939453,26.49650001525879,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,105,,False,False,False,False,36.61000061035156,88,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-30,2026-03-23,2026-04-17,31.8799991607666,32.470001220703125,27.006500053405762,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,106,,False,False,False,False,36.61000061035156,89,False,True,False,True,False
YINN,YINN:2026-03-16,2026-07-31,2026-03-23,2026-04-17,31.88999938964844,32.470001220703125,27.526000118255617,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,107,,False,False,False,False,36.61000061035156,90,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-03,2026-03-23,2026-04-17,32.13999938964844,32.2599983215332,27.97400007247925,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,108,,False,False,False,False,36.61000061035156,91,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-04,2026-03-23,2026-04-17,31.1200008392334,31.90999984741211,28.40650005340576,False,False,False,False,False,False,False,True,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,109,,False,False,False,False,36.61000061035156,92,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-05,2026-03-23,2026-04-17,32.11000061035156,31.290000915527344,28.70650005340576,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,110,,False,False,False,False,36.61000061035156,93,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-06,2026-03-23,2026-04-17,30.90999984741211,30.979999542236328,28.995000076293945,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,111,,False,False,False,False,36.61000061035156,94,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-07,2026-03-23,2026-04-17,31.219999313354492,31.5,29.302000045776367,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,112,,False,False,False,False,36.61000061035156,95,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-10,2026-03-23,2026-04-17,31.670000076293945,32.29999923706055,29.654500007629395,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,113,,False,False,False,False,36.61000061035156,96,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-11,2026-03-23,2026-04-17,30.450000762939453,30.06999969482422,29.86000003814697,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,114,,False,False,False,False,36.61000061035156,97,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-12,2026-03-23,2026-04-17,29.239999771118164,29.010000228881836,29.953500080108643,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,115,,False,False,False,False,36.61000061035156,98,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-13,2026-03-23,2026-04-17,28.63999938964844,28.09000015258789,29.972000122070312,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,116,,False,False,False,False,36.61000061035156,99,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-14,2026-03-23,2026-04-17,27.899999618530273,28.170000076293945,30.041000080108642,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,117,,False,False,False,False,36.61000061035156,100,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-17,2026-03-23,2026-04-17,28.790000915527344,28.59000015258789,30.026000118255617,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,118,,False,False,False,False,36.61000061035156,101,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-18,2026-03-23,2026-04-17,28.790000915527344,28.530000686645508,30.059000110626222,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,119,,False,False,False,False,36.61000061035156,102,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-19,2026-03-23,2026-04-17,29.649999618530273,30.020000457763672,30.19050016403198,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,120,,False,False,False,False,36.61000061035156,103,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-20,2026-03-23,2026-04-17,29.459999084472656,29.940000534057617,30.31700019836426,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,121,,False,False,False,False,36.61000061035156,104,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-21,2026-03-23,2026-04-17,31.040000915527344,30.479999542236328,30.456000137329102,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,122,,False,False,False,False,36.61000061035156,105,False,True,False,True,False
YINN,YINN:2026-03-16,2026-08-24,2026-03-23,2026-04-17,29.309999465942383,29.600000381469727,30.469000148773194,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,123,,False,False,False,False,36.61000061035156,106,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-25,2026-03-23,2026-04-17,29.18000030517578,29.63999938964844,30.438500118255615,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,124,,False,False,False,False,36.61000061035156,107,False,False,False,True,False
YINN,YINN:2026-03-16,2026-08-26,2026-03-23,2026-04-17,29.84000015258789,29.61000061035156,30.34650011062622,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,125,,False,False,False,False,36.61000061035156,108,False,False,False,True,False
SNOW,SNOW:2026-02-10,2026-02-18,2026-02-18,,176.5,176.0800018310547,187.975,False,False,False,False,True,False,False,False,1,False,True,,2026-02-10,expired,,False,False,False,False,False,False,False,True,False,False,False,False,flat,trail,2026-02-04,10,,False,False,False,False,186.5800018310547,0,False,False,False,False,False
SNOW,SNOW:2026-02-10,2026-02-19,2026-02-18,,176.1999969482422,179.1999969482422,186.6099998474121,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-04,11,,False,False,False,False,186.5800018310547,1,False,False,False,False,False
